,index,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day,month,day_of_week,season,aqi_change_rate,temp_change_rate,humidity_change_rate
1970-01-01 00:00:00.000015197,2024-11-01 18:00:00,4,507.35,0.0,16.11,69.38,4.83,40.9,101.28,5.83,27.1,84.0,15.0,0,1,1,3,1,0.0,-0.1999999999999993,-1.0
1970-01-01 00:00:00.000015198,2024-11-01 19:00:00,3,554.08,0.0,18.34,66.52,4.53,41.61,99.19,5.76,26.5,86.0,13.4,0,1,1,3,1,-1.0,-0.6000000000000014,2.0
1970-01-01 00:00:00.000015199,2024-11-01 20:00:00,3,574.11,0.0,21.59,60.8,4.35,41.59,96.11,4.75,25.8,92.0,12.0,0,1,1,3,1,0.0,-0.6999999999999993,6.0
1970-01-01 00:00:00.000015200,2024-11-01 21:00:00,3,527.38,0.0,17.65,63.66,4.29,42.05,94.23,4.12,25.5,94.0,11.0,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000015201,2024-11-01 22:00:00,3,473.98,0.0,12.17,67.95,4.17,41.84,93.08,3.96,25.4,94.0,10.4,0,1,1,3,1,0.0,-0.10000000000000142,0.0
1970-01-01 00:00:00.000015202,2024-11-01 23:00:00,3,400.54,0.0,8.23,71.53,3.64,37.94,88.07,3.29,25.2,94.0,10.3,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000015203,2024-11-02 00:00:00,3,357.15,0.0,6.17,74.39,3.25,34.64,84.09,2.66,25.3,92.0,11.6,0,1,1,3,1,0.0,0.10000000000000142,-2.0
1970-01-01 00:00:00.000015204,2024-11-02 01:00:00,3,347.14,0.0,6.08,75.82,3.28,33.15,83.17,2.41,25.2,93.0,11.6,0,1,1,3,1,0.0,-0.10000000000000142,1.0
1970-01-01 00:00:00.000015205,2024-11-02 02:00:00,3,380.52,0.0,7.97,76.53,3.58,34.07,84.98,2.72,25.4,92.0,12.1,0,1,1,3,1,0.0,0.1999999999999993,-1.0
1970-01-01 00:00:00.000015206,2024-11-02 03:00:00,3,507.35,0.3,14.74,72.96,4.47,36.94,88.38,4.24,27.0,87.0,11.5,0,1,1,3,1,0.0,1.6000000000000014,-5.0
1970-01-01 00:00:00.000015207,2024-11-02 04:00:00,3,560.76,1.96,17.65,74.39,5.19,36.83,89.2,4.37,29.0,73.0,15.9,0,1,1,3,1,0.0,2.0,-14.0
1970-01-01 00:00:00.000015208,2024-11-02 05:00:00,3,554.08,2.82,16.28,80.82,5.25,37.07,91.26,4.43,30.6,63.0,16.5,0,1,1,3,1,0.0,1.6000000000000014,-10.0
1970-01-01 00:00:00.000015209,2024-11-02 06:00:00,3,480.65,2.15,11.82,92.98,4.95,36.51,92.71,4.05,31.6,58.0,18.1,0,1,1,3,1,0.0,1.0,-5.0
1970-01-01 00:00:00.000015210,2024-11-02 07:00:00,3,447.27,1.73,9.6,98.71,3.99,35.25,92.6,3.58,32.0,58.0,19.6,0,1,1,3,1,0.0,0.3999999999999986,0.0
1970-01-01 00:00:00.000015211,2024-11-02 08:00:00,3,500.68,2.18,11.48,98.71,3.99,35.55,93.43,4.05,32.2,58.0,20.1,0,1,1,3,1,0.0,0.20000000000000284,0.0
1970-01-01 00:00:00.000015212,2024-11-02 09:00:00,3,560.76,2.79,14.74,95.84,4.11,36.02,95.7,4.5,32.1,58.0,20.3,0,1,1,3,1,0.0,-0.10000000000000142,0.0
1970-01-01 00:00:00.000015213,2024-11-02 10:00:00,3,574.11,2.91,16.28,91.55,3.93,35.6,97.66,4.37,31.5,61.0,20.4,0,1,1,3,1,0.0,-0.6000000000000014,3.0
1970-01-01 00:00:00.000015214,2024-11-02 11:00:00,3,567.44,2.46,17.48,86.55,3.78,34.93,98.68,4.05,30.6,66.0,20.1,0,1,1,3,1,0.0,-0.8999999999999986,5.0
1970-01-01 00:00:00.000015215,2024-11-02 12:00:00,4,587.46,1.49,20.73,79.39,3.7,34.5,100.69,3.89,29.4,75.0,19.3,0,1,1,3,1,1.0,-1.2000000000000028,9.0
1970-01-01 00:00:00.000015216,2024-11-02 13:00:00,4,674.25,0.21,29.13,67.23,4.05,35.1,102.92,4.12,28.3,81.0,16.6,0,1,1,3,1,0.0,-1.0999999999999979,6.0
1970-01-01 00:00:00.000015217,2024-11-02 14:00:00,4,647.54,0.0,27.42,67.23,3.93,35.0,103.58,3.89,28.0,84.0,14.0,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000015218,2024-11-02 15:00:00,4,534.06,0.0,18.34,78.68,3.67,34.55,103.06,3.55,27.8,86.0,11.7,0,1,1,3,1,0.0,-0.1999999999999993,2.0
1970-01-01 00:00:00.000015219,2024-11-02 16:00:00,4,574.11,0.0,18.51,78.68,4.11,37.11,105.39,4.88,27.5,87.0,11.0,0,1,1,3,1,0.0,-0.3000000000000007,1.0
1970-01-01 00:00:00.000015220,2024-11-02 17:00:00,4,620.84,0.0,19.71,75.82,4.41,39.68,107.26,6.02,27.1,89.0,10.9,0,1,1,3,1,0.0,-0.3999999999999986,2.0
1970-01-01 00:00:00.000015221,2024-11-02 18:00:00,4,627.52,0.0,19.36,75.82,4.53,41.09,107.28,6.46,26.8,91.0,10.4,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000015222,2024-11-02 19:00:00,4,647.54,0.0,21.08,72.24,4.41,41.46,104.68,6.21,26.4,93.0,10.7,0,1,1,3,1,0.0,-0.40000000000000213,2.0
1970-01-01 00:00:00.000015223,2024-11-02 20:00:00,3,600.81,0.0,20.91,69.38,3.78,39.05,97.73,4.43,26.0,94.0,10.3,0,1,1,3,1,-1.0,-0.3999999999999986,1.0
1970-01-01 00:00:00.000015224,2024-11-02 21:00:00,3,534.06,0.0,17.14,70.81,3.73,38.11,93.77,3.89,25.6,95.0,7.7,0,1,1,3,1,0.0,-0.3999999999999986,1.0
1970-01-01 00:00:00.000015225,2024-11-02 22:00:00,3,494.0,0.0,13.37,73.67,3.87,38.64,92.14,3.99,25.0,96.0,3.9,0,1,1,3,1,0.0,-0.6000000000000014,1.0
1970-01-01 00:00:00.000015226,2024-11-02 23:00:00,3,507.35,0.0,12.17,74.39,4.35,40.11,92.27,4.43,25.5,95.0,2.3,0,1,1,3,1,0.0,0.5,-1.0
1970-01-01 00:00:00.000015227,2024-11-03 00:00:00,3,560.76,0.0,13.02,72.24,5.25,42.7,92.01,5.13,24.6,98.0,3.3,0,1,1,3,1,0.0,-0.8999999999999986,3.0
1970-01-01 00:00:00.000015228,2024-11-03 01:00:00,3,727.65,0.0,18.85,65.09,7.21,48.87,95.9,7.03,24.2,98.0,5.2,0,1,1,3,1,0.0,-0.40000000000000213,0.0
1970-01-01 00:00:00.000015229,2024-11-03 02:00:00,4,1054.76,0.0,31.87,51.5,10.25,59.48,107.45,11.15,24.5,99.0,5.6,0,1,1,3,1,1.0,0.3000000000000007,1.0
1970-01-01 00:00:00.000015230,2024-11-03 03:00:00,5,2029.42,4.36,72.66,13.59,17.4,88.66,144.96,25.59,25.0,98.0,5.6,0,1,1,3,1,1.0,0.5,-1.0
1970-01-01 00:00:00.000015231,2024-11-03 04:00:00,5,3524.78,44.26,90.48,3.58,26.94,124.89,196.15,44.58,26.3,91.0,3.8,0,1,1,3,1,0.0,1.3000000000000007,-7.0
1970-01-01 00:00:00.000015232,2024-11-03 05:00:00,5,3898.62,60.8,90.48,10.55,26.7,124.21,201.35,43.57,28.8,77.0,5.4,0,1,1,3,1,0.0,2.5,-14.0
1970-01-01 00:00:00.000015233,2024-11-03 06:00:00,5,2643.59,31.29,75.4,37.19,19.31,88.47,157.41,27.87,30.1,70.0,8.5,0,1,1,3,1,0.0,1.3000000000000007,-7.0
1970-01-01 00:00:00.000015234,2024-11-03 07:00:00,4,1268.39,8.72,41.13,84.4,11.8,54.76,114.44,13.93,31.1,65.0,11.6,0,1,1,3,1,-1.0,1.0,-5.0
1970-01-01 00:00:00.000015235,2024-11-03 08:00:00,4,1295.09,8.94,42.16,90.12,10.49,56.83,116.22,14.95,31.5,62.0,14.2,0,1,1,3,1,0.0,0.3999999999999986,-3.0
1970-01-01 00:00:00.000015236,2024-11-03 09:00:00,4,1375.2,10.62,46.61,83.68,10.37,56.46,114.1,15.83,31.5,60.0,15.3,0,1,1,3,1,0.0,0.0,-2.0
1970-01-01 00:00:00.000015237,2024-11-03 10:00:00,4,1281.74,10.84,44.55,70.81,9.18,50.28,104.55,14.31,31.3,61.0,16.1,0,1,1,3,1,0.0,-0.1999999999999993,1.0
1970-01-01 00:00:00.000015238,2024-11-03 11:00:00,3,1121.52,9.28,41.13,56.51,7.75,43.42,93.74,11.53,30.5,65.0,16.3,0,1,1,3,1,-1.0,-0.8000000000000007,4.0
1970-01-01 00:00:00.000015239,2024-11-03 12:00:00,3,1001.36,5.76,41.81,43.63,6.62,38.9,86.02,9.25,29.5,71.0,15.6,0,1,1,3,1,0.0,-1.0,6.0
1970-01-01 00:00:00.000015240,2024-11-03 13:00:00,3,1041.41,1.24,53.47,22.89,6.38,37.29,82.17,8.36,28.3,74.0,13.0,0,1,1,3,1,0.0,-1.1999999999999993,3.0
1970-01-01 00:00:00.000015241,2024-11-03 14:00:00,3,1014.71,0.39,53.47,17.88,6.32,37.21,80.63,7.85,27.8,78.0,10.0,0,1,1,3,1,0.0,-0.5,4.0
